name,ion,wl,flux,rms,I
HII228  ,   [NeIII], 3869  ,  0.  , 0.  ,   0. 
HII228  ,       HeI, 3889  , 12.5 , 1.8 ,  17.6
HII228  ,[NeIII]/HI, 3968  , 10.6 , 1.5 ,  14.5
HII228  ,     [SII], 4070  ,  0.  , 0.  ,   0. 
HII228  ,        HI, 4100  , 19.9 , 1.9 ,  25.9
HII228  ,        HI, 4340  , 41.6 , 1.8 ,  49.8
HII228  ,    [OIII], 4363  ,  0.  , 0.  ,   0. 
HII228  ,       HeI, 4471  ,  0.  , 0.  ,   0. 
HII228  ,      HeII, 4540  ,  0.  , 0.  ,   0. 
HII228  ,      HeII, 4686  ,  0.  , 0.  ,   0. 
HII228  ,HeI/[ArIV], 4712  ,  0.  , 0.  ,   0. 
HII228  ,    [ArIV], 4740  ,  0.  , 0.  ,   0. 
HII228  ,        HI, 4861  ,100.  , 2.5 , 100. 
HII228  ,    [OIII], 4959  , 19.4 , 1.3 ,  18.7
HII228  ,    [OIII], 5007  , 56.8 , 2.1 ,  54. 
HII228  ,      HeII, 5411  ,  0.  , 0.  ,   0. 
HII228  ,     [NII], 5755  ,  1.5 , 0.1 ,   1.1
HII228  ,       HeI, 5876  ,  9.7 , 1.2 ,   7.2
HII228  ,      [OI], 6300  ,  0.  , 0.  ,   0. 
HII228  ,    [SIII], 6312  ,  0.  , 0.  ,   0. 
HII228  ,      [OI], 6363  ,  0.  , 0.  ,   0. 
HII228  ,     [NII], 6548  , 50.2 , 1.8 ,  32.8
HII228  ,        HI, 6563  ,445.5 , 4.3 , 290.7
HII228  ,     [NII], 6584  ,153.5 , 2.1 ,  99.8
HII228  ,       HeI, 6678  ,  3.3 , 1.3 ,   2.1
HII228  ,     [SII], 6717  , 73.9 , 1.9 ,  46.8
HII228  ,     [SII], 6731  , 53.7 , 1.5 ,  33.9
HII228  ,       HeI, 6891  ,  0.  , 0.  ,   0. 
HII228  ,     [ArV], 7005  ,  0.  , 0.  ,   0. 
HII228  ,       HeI, 7065  ,  0.  , 0.  ,   0. 
HII228  ,   [ArIII], 7135  ,  7.1 , 1.1 ,   4.1
HII228  ,     [OII], 7320  ,  0.  , 0.  ,   0. 
HII228  ,     [OII], 7330  ,  0.  , 0.  ,   0. 
HII228  ,   [ArIII], 7751  ,  0.  , 0.  ,   0. 
HII228  ,    [SIII], 9069  , 27.2 , 1.4 ,  10.8
HII233  ,     [OII], 3727  ,245.9 , 3.3 , 384.4
HII233  ,       HeI, 3805  ,  0.  , 0.  ,   0. 
HII233  ,        HI, 3835  ,  7.5 , 1.1 ,  11.2
HII233  ,   [NeIII], 3869  ,  0.  , 0.  ,   0. 
HII233  ,       HeI, 3889  , 15.6 , 1.3 ,  22.9
HII233  ,[NeIII]/HI, 3968  , 10.4 , 1.1 ,  14.8
HII233  ,     [SII], 4070  ,  0.  , 0.  ,   0. 
HII233  ,        HI, 4100  , 23.7 , 1.2 ,  32. 
HII233  ,        HI, 4340  , 43.  , 1.6 ,  52.8
HII233  ,    [OIII], 4363  ,  0.  , 0.  ,   0. 
HII233  ,       HeI, 4471  ,  0.  , 0.  ,   0. 
HII233  ,      HeII, 4540  ,  0.  , 0.  ,   0. 
HII233  ,      HeII, 4686  ,  0.  , 0.  ,   0. 
HII233  ,HeI/[ArIV], 4712  ,  0.  , 0.  ,   0. 
HII233  ,    [ArIV], 4740  ,  0.  , 0.  ,   0. 
HII233  ,        HI, 4861  ,100.  , 1.8 , 100. 
HII233  ,    [OIII], 4959  , 14.1 , 1.3 ,  13.5
HII233  ,    [OIII], 5007  , 46.  , 1.4 ,  43.5
HII233  ,      HeII, 5411  ,  0.  , 0.  ,   0. 
HII233  ,     [NII], 5755  ,  0.  , 0.  ,   0. 
HII233  ,       HeI, 5876  , 14.5 , 1.1 ,  10.4
HII233  ,      [OI], 6300  ,  4.5 , 0.9 ,   3. 
HII233  ,    [SIII], 6312  ,  1.6 , 0.9 ,   1. 
HII233  ,      [OI], 6363  ,  0.  , 0.  ,   0. 
HII233  ,     [NII], 6548  , 67.2 , 2.  ,  41.6
HII233  ,        HI, 6563  ,472.4 , 4.2 , 291.1
HII233  ,     [NII], 6584  ,208.5 , 3.3 , 127.9
HII233  ,       HeI, 6678  ,  6.4 , 1.  ,   3.8
HII233  ,     [SII], 6717  , 62.1 , 1.9 ,  37. 
HII233  ,     [SII], 6731  , 44.6 , 1.8 ,  26.5
HII233  ,       HeI, 6891  ,  0.  , 0.  ,   0. 
HII233  ,     [ArV], 7005  ,  0.  , 0.  ,   0. 
HII233  ,       HeI, 7065  ,  2.4 , 1.2 ,   1.3
HII233  ,   [ArIII], 7135  , 11.1 , 1.  ,   6. 
HII233  ,     [OII], 7320  ,  0.  , 0.  ,   0. 
HII233  ,     [OII], 7330  ,  0.  , 0.  ,   0. 
HII233  ,   [ArIII], 7751  ,  0.  , 0.  ,   0. 
HII233  ,    [SIII], 9069  , 30.6 , 1.6 ,  10.8
HII249  ,     [OII], 3727  ,500.2 ,13.1 , 796.3
HII249  ,       HeI, 3805  ,  0.  , 0.  ,   0. 
HII249  ,        HI, 3835  ,  0.  , 0.  ,   0. 
HII249  ,   [NeIII], 3869  ,  0.  , 0.  ,   0. 
HII249  ,       HeI, 3889  ,  0.  , 0.  ,   0. 
HII249  ,[NeIII]/HI, 3968  ,  0.  , 0.  ,   0. 
HII249  ,     [SII], 4070  ,  0.  , 0.  ,   0. 
HII249  ,        HI, 4100  ,  0.  , 0.  ,   0. 
HII249  ,        HI, 4340  ,  0.  , 0.  ,   0. 
HII249  ,    [OIII], 4363  ,  0.  , 0.  ,   0. 
HII249  ,       HeI, 4471  ,  0.  , 0.  ,   0. 
HII249  ,      HeII, 4540  ,  0.  , 0.  ,   0. 
HII249  ,      HeII, 4686  ,  0.  , 0.  ,   0. 
HII249  ,HeI/[ArIV], 4712  ,  0.  , 0.  ,   0. 
HII249  ,    [ArIV], 4740  ,  0.  , 0.  ,   0. 
HII249  ,        HI, 4861  ,100.  ,13.1 , 100. 
HII249  ,    [OIII], 4959  , 42.4 ,12.8 ,  40.7
HII249  ,    [OIII], 5007  ,120.1 ,13.3 , 113.2
HII249  ,      HeII, 5411  ,  0.  , 0.  ,   0. 
HII249  ,     [NII], 5755  ,  0.  , 0.  ,   0. 
HII249  ,       HeI, 5876  ,  0.  , 0.  ,   0. 
HII249  ,      [OI], 6300  ,  0.  , 0.  ,   0. 
HII249  ,    [SIII], 6312  ,  0.  , 0.  ,   0. 
HII249  ,      [OI], 6363  ,  0.  , 0.  ,   0. 
HII249  ,     [NII], 6548  , 82.2 ,14.9 ,  49.8
HII249  ,        HI, 6563  ,482.1 ,22.8 , 291.4
HII249  ,     [NII], 6584  ,206.8 ,16.8 , 124.4
HII249  ,       HeI, 6678  ,  0.  , 0.  ,   0. 
HII249  ,     [SII], 6717  ,101.8 ,14.7 ,  59.4
HII249  ,     [SII], 6731  , 53.5 ,11.  ,  31.1
HII249  ,       HeI, 6891  ,  0.  , 0.  ,   0. 
HII249  ,     [ArV], 7005  ,  0.  , 0.  ,   0. 
HII249  ,       HeI, 7065  ,  0.  , 0.  ,   0. 
HII249  ,   [ArIII], 7135  ,  0.  , 0.  ,   0. 
HII249  ,     [OII], 7320  ,  0.  , 0.  ,   0. 
HII249  ,     [OII], 7330  ,  0.  , 0.  ,   0. 
HII249  ,   [ArIII], 7751  ,  0.  , 0.  ,   0. 
HII249  ,    [SIII], 9069  ,  0.  , 0.  ,   0. 
HII262  ,     [OII], 3727  ,428.7 ,10.  , 660.5
HII262  ,       HeI, 3805  ,  0.  , 0.  ,   0. 
HII262  ,        HI, 3835  ,  0.  , 0.  ,   0. 
HII262  ,   [NeIII], 3869  ,  0.  , 0.  ,   0. 
HII262  ,       HeI, 3889  ,  0.  , 0.  ,   0. 
HII262  ,[NeIII]/HI, 3968  ,  0.  , 0.  ,   0. 
HII262  ,     [SII], 4070  ,  0.  , 0.  ,   0. 
HII262  ,        HI, 4100  , 19.5 , 3.8 ,  26. 
HII262  ,        HI, 4340  , 43.8 , 3.7 ,  53.4
HII262  ,    [OIII], 4363  ,  0.  , 0.  ,   0. 
HII262  ,       HeI, 4471  ,  0.  , 0.  ,   0. 
HII262  ,      HeII, 4540  ,  0.  , 0.  ,   0. 
HII262  ,      HeII, 4686  ,  0.  , 0.  ,   0. 
HII262  ,HeI/[ArIV], 4712  ,  0.  , 0.  ,   0. 
HII262  ,    [ArIV], 4740  ,  0.  , 0.  ,   0. 
HII262  ,        HI, 4861  ,100.  , 4.7 , 100. 
HII262  ,    [OIII], 4959  , 43.4 , 3.5 ,  41.8
HII262  ,    [OIII], 5007  ,128.3 , 6.1 , 121.3
HII262  ,      HeII, 5411  ,  0.  , 0.  ,   0. 
HII262  ,     [NII], 5755  ,  3.1 , 0.5 ,   2.3
HII262  ,       HeI, 5876  , 13.5 , 3.1 ,   9.8
HII262  ,      [OI], 6300  ,  0.  , 0.  ,   0. 
HII262  ,    [SIII], 6312  ,  0.  , 0.  ,   0. 
HII262  ,      [OI], 6363  ,  0.  , 0.  ,   0. 
HII262  ,     [NII], 6548  , 65.4 , 4.5 ,  41.1
HII262  ,        HI, 6563  ,464.7 , 8.7 , 291.1
HII262  ,     [NII], 6584  ,200.3 , 7.1 , 124.9
HII262  ,       HeI, 6678  ,  0.  , 0.  ,   0. 
HII262  ,     [SII], 6717  ,108.2 , 5.6 ,  65.5
HII262  ,     [SII], 6731  , 72.5 , 5.6 ,  43.8
HII262  ,       HeI, 6891  ,  0.  , 0.  ,   0. 
HII262  ,     [ArV], 7005  ,  0.  , 0.  ,   0. 
HII262  ,       HeI, 7065  ,  0.  , 0.  ,   0. 
HII262  ,   [ArIII], 7135  , 15.9 , 3.1 ,   8.8
HII262  ,     [OII], 7320  ,  0.  , 0.  ,   0. 
HII262  ,     [OII], 7330  ,  0.  , 0.  ,   0. 
HII262  ,   [ArIII], 7751  ,  0.  , 0.  ,   0. 
HII262  ,    [SIII], 9069  , 37.9 , 3.9 ,  13.8
HII282  ,     [OII], 3727  ,230.4 , 2.9 , 352.2
HII282  ,       HeI, 3805  ,  0.  , 0.  ,   0. 
HII282  ,        HI, 3835  ,  0.  , 0.  ,   0. 
HII282  ,   [NeIII], 3869  ,  3.  , 1.4 ,   4.4
HII282  ,       HeI, 3889  ,  0.  , 0.  ,   0. 
HII282  ,[NeIII]/HI, 3968  ,  0.  , 0.  ,   0. 
HII282  ,     [SII], 4070  ,  0.  , 0.  ,   0. 
HII282  ,        HI, 4100  , 15.9 , 1.4 ,  21.2
HII282  ,        HI, 4340  , 36.7 , 1.6 ,  44.6
HII282  ,    [OIII], 4363  ,  0.  , 0.  ,   0. 
HII282  ,       HeI, 4471  ,  0.  , 0.  ,   0. 
HII282  ,      HeII, 4540  ,  0.  , 0.  ,   0. 
HII282  ,      HeII, 4686  ,  0.  , 0.  ,   0. 
HII282  ,HeI/[ArIV], 4712  ,  0.  , 0.  ,   0. 
HII282  ,    [ArIV], 4740  ,  0.  , 0.  ,   0. 
HII282  ,        HI, 4861  ,100.  , 2.3 , 100.2
HII282  ,    [OIII], 4959  , 18.5 , 1.7 ,  17.9
HII282  ,    [OIII], 5007  , 44.6 , 1.7 ,  42.3
HII282  ,      HeII, 5411  ,  0.  , 0.  ,   0. 
HII282  ,     [NII], 5755  ,  0.  , 0.  ,   0. 
HII282  ,       HeI, 5876  , 10.6 , 1.8 ,   7.8
HII282  ,      [OI], 6300  ,  0.  , 0.  ,   0. 
HII282  ,    [SIII], 6312  ,  0.  , 0.  ,   0. 
HII282  ,      [OI], 6363  ,  0.  , 0.  ,   0. 
HII282  ,     [NII], 6548  , 57.4 , 2.1 ,  36.5
HII282  ,        HI, 6563  ,460.  , 4.2 , 291.4
HII282  ,     [NII], 6584  ,175.  , 2.6 , 110.4
HII282  ,       HeI, 6678  ,  3.3 , 1.3 ,   2. 
HII282  ,     [SII], 6717  , 74.  , 2.1 ,  45.4
HII282  ,     [SII], 6731  , 51.7 , 1.8 ,  31.6
HII282  ,       HeI, 6891  ,  0.  , 0.  ,   0. 
HII282  ,     [ArV], 7005  ,  0.  , 0.  ,   0. 
HII282  ,       HeI, 7065  ,  0.  , 0.  ,   0. 
HII282  ,   [ArIII], 7135  ,  7.5 , 1.5 ,   4.2
HII282  ,     [OII], 7320  ,  3.5 , 1.4 ,   1.9
HII282  ,     [OII], 7330  ,  3.5 , 1.4 ,   1.9
HII282  ,   [ArIII], 7751  ,  0.  , 0.  ,   0. 
HII282  ,    [SIII], 9069  , 31.6 , 1.6 ,  11.8
HII325  ,     [OII], 3727  ,259.3 , 3.8 , 389.5
HII325  ,       HeI, 3805  ,  0.  , 0.  ,   0. 
HII325  ,        HI, 3835  ,  0.  , 0.  ,   0. 
HII325  ,   [NeIII], 3869  ,  0.  , 0.  ,   0. 
HII325  ,       HeI, 3889  , 10.3 , 1.8 ,  14.6
HII325  ,[NeIII]/HI, 3968  ,  6.7 , 1.8 ,   9.3
HII325  ,     [SII], 4070  ,  0.  , 0.  ,   0. 
HII325  ,        HI, 4100  , 18.2 , 1.5 ,  23.9
HII325  ,        HI, 4340  , 43.1 , 2.  ,  52. 
HII325  ,    [OIII], 4363  ,  0.  , 0.  ,   0. 
HII325  ,       HeI, 4471  ,  0.  , 0.  ,   0. 
HII325  ,      HeII, 4540  ,  0.  , 0.  ,   0. 
HII325  ,      HeII, 4686  ,  0.  , 0.  ,   0. 
HII325  ,HeI/[ArIV], 4712  ,  0.  , 0.  ,   0. 
HII325  ,    [ArIV], 4740  ,  0.  , 0.  ,   0. 
HII325  ,        HI, 4861  ,100.  , 2.6 , 100. 
HII325  ,    [OIII], 4959  , 51.4 , 2.1 ,  49.6
HII325  ,    [OIII], 5007  ,158.4 , 3.1 , 150.4
HII325  ,      HeII, 5411  ,  0.  , 0.  ,   0. 
HII325  ,     [NII], 5755  ,  1.6 , 1.6 ,   1.2
HII325  ,       HeI, 5876  , 14.5 , 1.7 ,  10.7
HII325  ,      [OI], 6300  ,  0.  , 0.  ,   0. 
HII325  ,    [SIII], 6312  ,  0.  , 0.  ,   0. 
HII325  ,      [OI], 6363  ,  0.  , 0.  ,   0. 
HII325  ,     [NII], 6548  , 37.9 , 1.5 ,  24.5
HII325  ,        HI, 6563  ,451.7 , 4.9 , 290.9
HII325  ,     [NII], 6584  ,116.9 , 2.5 ,  75. 
HII325  ,       HeI, 6678  ,  5.2 , 1.3 ,   3.3
HII325  ,     [SII], 6717  , 47.7 , 2.  ,  29.8
HII325  ,     [SII], 6731  , 33.8 , 1.6 ,  21. 
HII325  ,       HeI, 6891  ,  0.  , 0.  ,   0. 
HII325  ,     [ArV], 7005  ,  0.  , 0.  ,   0. 
HII325  ,       HeI, 7065  ,  2.3 , 1.2 ,   1.4
HII325  ,   [ArIII], 7135  , 10.8 , 1.3 ,   6.2
HII325  ,     [OII], 7320  ,  0.  , 0.  ,   0. 
HII325  ,     [OII], 7330  ,  0.  , 0.  ,   0. 
HII325  ,   [ArIII], 7751  ,  0.  , 0.  ,   0. 
HII325  ,    [SIII], 9069  , 18.6 , 1.2 ,   7.2
HII328  ,     [OII], 3727  ,168.5 , 5.3 , 280.6
HII328  ,       HeI, 3805  ,  0.  , 0.  ,   0. 
HII328  ,        HI, 3835  ,  0.  , 0.  ,   0. 
HII328  ,   [NeIII], 3869  ,  0.  , 0.  ,   0. 
HII328  ,       HeI, 3889  ,  0.  , 0.  ,   0. 
HII328  ,[NeIII]/HI, 3968  ,  0.  , 0.  ,   0. 
HII328  ,     [SII], 4070  ,  0.  , 0.  ,   0. 
HII328  ,        HI, 4100  , 19.9 , 3.  ,  28.1
HII328  ,        HI, 4340  , 41.3 , 4.1 ,  52.3
HII328  ,    [OIII], 4363  ,  0.  , 0.  ,   0. 
HII328  ,       HeI, 4471  ,  0.  , 0.  ,   0. 
HII328  ,      HeII, 4540  ,  0.  , 0.  ,   0. 
HII328  ,      HeII, 4686  ,  0.  , 0.  ,   0. 
HII328  ,HeI/[ArIV], 4712  ,  0.  , 0.  ,   0. 
HII328  ,    [ArIV], 4740  ,  0.  , 0.  ,   0. 
HII328  ,        HI, 4861  ,100.  , 4.1 , 100.2
HII328  ,    [OIII], 4959  , 18.  , 3.3 ,  17.3
HII328  ,    [OIII], 5007  , 48.4 , 3.9 ,  45.5
HII328  ,      HeII, 5411  ,  0.  , 0.  ,   0. 
HII328  ,     [NII], 5755  ,  0.  , 0.  ,   0. 
HII328  ,       HeI, 5876  , 11.  , 3.  ,   7.6
HII328  ,      [OI], 6300  ,  0.  , 0.  ,   0. 
HII328  ,    [SIII], 6312  ,  0.  , 0.  ,   0. 
HII328  ,      [OI], 6363  ,  0.  , 0.  ,   0. 
HII328  ,     [NII], 6548  , 55.5 , 3.  ,  32.2
HII328  ,        HI, 6563  ,505.8 , 9.1 , 292.3
HII328  ,     [NII], 6584  ,177.9 , 5.5 , 102.3
HII328  ,       HeI, 6678  ,  0.  , 0.  ,   0. 
HII328  ,     [SII], 6717  , 86.1 , 4.1 ,  47.8
HII328  ,     [SII], 6731  ,  0.  , 0.  ,   0. 
HII328  ,       HeI, 6891  ,  0.  , 0.  ,   0. 
HII328  ,     [ArV], 7005  ,  0.  , 0.  ,   0. 
HII328  ,       HeI, 7065  ,  0.  , 0.  ,   0. 
HII328  ,   [ArIII], 7135  ,  7.1 , 3.6 ,   3.5
HII328  ,     [OII], 7320  ,  0.  , 0.  ,   0. 
HII328  ,     [OII], 7330  ,  0.  , 0.  ,   0. 
HII328  ,   [ArIII], 7751  ,  0.  , 0.  ,   0. 
HII328  ,    [SIII], 9069  ,  0.  , 0.  ,   0. 
HII348  ,     [OII], 3727  ,310.3 ,22.8 , 422. 
HII348  ,       HeI, 3805  ,  0.  , 0.  ,   0. 
HII348  ,        HI, 3835  ,  0.  , 0.  ,   0. 
HII348  ,   [NeIII], 3869  ,  0.  , 0.  ,   0. 
HII348  ,       HeI, 3889  ,  0.  , 0.  ,   0. 
HII348  ,[NeIII]/HI, 3968  ,  0.  , 0.  ,   0. 
HII348  ,     [SII], 4070  ,  0.  , 0.  ,   0. 
HII348  ,        HI, 4100  ,  0.  , 0.  ,   0. 
HII348  ,        HI, 4340  ,  0.  , 0.  ,   0. 
HII348  ,    [OIII], 4363  ,  0.  , 0.  ,   0. 
HII348  ,       HeI, 4471  ,  0.  , 0.  ,   0. 
HII348  ,      HeII, 4540  ,  0.  , 0.  ,   0. 
HII348  ,      HeII, 4686  ,  0.  , 0.  ,   0. 
HII348  ,HeI/[ArIV], 4712  ,  0.  , 0.  ,   0. 
HII348  ,    [ArIV], 4740  ,  0.  , 0.  ,   0. 
HII348  ,        HI, 4861  ,100.  ,16.2 , 100. 
HII348  ,    [OIII], 4959  ,  0.  , 0.  ,   0. 
HII348  ,    [OIII], 5007  ,  0.  , 0.  ,   0. 
HII348  ,      HeII, 5411  ,  0.  , 0.  ,   0. 
HII348  ,     [NII], 5755  ,  0.  , 0.  ,   0. 
HII348  ,       HeI, 5876  ,  0.  , 0.  ,   0. 
HII348  ,      [OI], 6300  ,  0.  , 0.  ,   0. 
HII348  ,    [SIII], 6312  ,  0.  , 0.  ,   0. 
HII348  ,      [OI], 6363  ,  0.  , 0.  ,   0. 
HII348  ,     [NII], 6548  , 93.4 ,20.1 ,  67.2
HII348  ,        HI, 6563  ,404.2 ,22.8 , 289.9
HII348  ,     [NII], 6584  ,226.4 ,25.1 , 161.9
HII348  ,       HeI, 6678  ,  0.  , 0.  ,   0. 
HII348  ,     [SII], 6717  ,112.2 ,16.4 ,  78.6
HII348  ,     [SII], 6731  , 82.1 ,18.9 ,  57.4
HII348  ,       HeI, 6891  ,  0.  , 0.  ,   0. 
HII348  ,     [ArV], 7005  ,  0.  , 0.  ,   0. 
HII348  ,       HeI, 7065  ,  0.  , 0.  ,   0. 
HII348  ,   [ArIII], 7135  ,  0.  , 0.  ,   0. 
HII348  ,     [OII], 7320  ,  0.  , 0.  ,   0. 
HII348  ,     [OII], 7330  ,  0.  , 0.  ,   0. 
HII348  ,   [ArIII], 7751  ,  0.  , 0.  ,   0. 
HII348  ,    [SIII], 9069  ,  0.  , 0.  ,   0. 
HII352  ,     [OII], 3727  ,575.2 ,48.3 ,1040.8
HII352  ,       HeI, 3805  ,  0.  , 0.  ,   0. 
HII352  ,        HI, 3835  ,  0.  , 0.  ,   0. 
HII352  ,   [NeIII], 3869  ,  0.  , 0.  ,   0. 
HII352  ,       HeI, 3889  ,  0.  , 0.  ,   0. 
HII352  ,[NeIII]/HI, 3968  ,  0.  , 0.  ,   0. 
HII352  ,     [SII], 4070  ,  0.  , 0.  ,   0. 
HII352  ,        HI, 4100  ,  0.  , 0.  ,   0. 
HII352  ,        HI, 4340  ,  0.  , 0.  ,   0. 
HII352  ,    [OIII], 4363  ,  0.  , 0.  ,   0. 
HII352  ,       HeI, 4471  ,  0.  , 0.  ,   0. 
HII352  ,      HeII, 4540  ,  0.  , 0.  ,   0. 
HII352  ,      HeII, 4686  ,  0.  , 0.  ,   0. 
HII352  ,HeI/[ArIV], 4712  ,  0.  , 0.  ,   0. 
HII352  ,    [ArIV], 4740  ,  0.  , 0.  ,   0. 
HII352  ,        HI, 4861  ,100.  ,28.4 , 100.1
HII352  ,    [OIII], 4959  ,119.6 ,39.3 , 113.7
HII352  ,    [OIII], 5007  ,286.  ,37.4 , 265.1
HII352  ,      HeII, 5411  ,  0.  , 0.  ,   0. 
HII352  ,     [NII], 5755  ,  0.  , 0.  ,   0. 
HII352  ,       HeI, 5876  ,  0.  , 0.  ,   0. 
HII352  ,      [OI], 6300  ,  0.  , 0.  ,   0. 
HII352  ,    [SIII], 6312  ,  0.  , 0.  ,   0. 
HII352  ,      [OI], 6363  ,  0.  , 0.  ,   0. 
HII352  ,     [NII], 6548  ,125.9 ,38.8 ,  66.6
HII352  ,        HI, 6563  ,555.8 ,42.3 , 292.7
HII352  ,     [NII], 6584  ,292.2 ,43.3 , 152.9
HII352  ,       HeI, 6678  ,  0.  , 0.  ,   0. 
HII352  ,     [SII], 6717  ,221.4 ,35.9 , 111.4
HII352  ,     [SII], 6731  ,132.7 ,36.4 ,  66.5
HII352  ,       HeI, 6891  ,  0.  , 0.  ,   0. 
HII352  ,     [ArV], 7005  ,  0.  , 0.  ,   0. 
HII352  ,       HeI, 7065  ,  0.  , 0.  ,   0. 
HII352  ,   [ArIII], 7135  ,  0.  , 0.  ,   0. 
HII352  ,     [OII], 7320  ,  0.  , 0.  ,   0. 
HII352  ,     [OII], 7330  ,  0.  , 0.  ,   0. 
HII352  ,   [ArIII], 7751  ,  0.  , 0.  ,   0. 
HII352  ,    [SIII], 9069  ,  0.  , 0.  ,   0. 
HII384  ,     [OII], 3727  ,192.2 , 9.1 , 319.8
HII384  ,       HeI, 3805  ,  0.  , 0.  ,   0. 
HII384  ,        HI, 3835  ,  0.  , 0.  ,   0. 
HII384  ,   [NeIII], 3869  ,  0.  , 0.  ,   0. 
HII384  ,       HeI, 3889  ,  0.  , 0.  ,   0. 
HII384  ,[NeIII]/HI, 3968  ,  0.  , 0.  ,   0. 
HII384  ,     [SII], 4070  ,  0.  , 0.  ,   0. 
HII384  ,        HI, 4100  ,  0.  , 0.  ,   0. 
HII384  ,        HI, 4340  , 32.1 , 5.5 ,  40.6
HII384  ,    [OIII], 4363  ,  0.  , 0.  ,   0. 
HII384  ,       HeI, 4471  ,  0.  , 0.  ,   0. 
HII384  ,      HeII, 4540  ,  0.  , 0.  ,   0. 
HII384  ,      HeII, 4686  ,  0.  , 0.  ,   0. 
HII384  ,HeI/[ArIV], 4712  ,  0.  , 0.  ,   0. 
HII384  ,    [ArIV], 4740  ,  0.  , 0.  ,   0. 
HII384  ,        HI, 4861  ,100.  , 6.3 , 100.1
HII384  ,    [OIII], 4959  , 14.5 , 5.9 ,  13.9
HII384  ,    [OIII], 5007  , 46.7 , 4.4 ,  43.8
HII384  ,      HeII, 5411  ,  0.  , 0.  ,   0. 
HII384  ,     [NII], 5755  ,  0.  , 0.  ,   0. 
HII384  ,       HeI, 5876  ,  0.  , 0.  ,   0. 
HII384  ,      [OI], 6300  ,  0.  , 0.  ,   0. 
HII384  ,    [SIII], 6312  ,  0.  , 0.  ,   0. 
HII384  ,      [OI], 6363  ,  0.  , 0.  ,   0. 
HII384  ,     [NII], 6548  , 58.7 , 6.3 ,  34. 
HII384  ,        HI, 6563  ,505.9 ,10.7 , 292. 
HII384  ,     [NII], 6584  ,183.9 , 5.9 , 105.6
HII384  ,       HeI, 6678  ,  0.  , 0.  ,   0. 
HII384  ,     [SII], 6717  , 93.6 , 6.3 ,  51.9
HII384  ,     [SII], 6731  , 69.8 , 5.9 ,  38.6
HII384  ,       HeI, 6891  ,  0.  , 0.  ,   0. 
HII384  ,     [ArV], 7005  ,  0.  , 0.  ,   0. 
HII384  ,       HeI, 7065  ,  0.  , 0.  ,   0. 
HII384  ,   [ArIII], 7135  ,  9.1 , 6.7 ,   4.5
HII384  ,     [OII], 7320  ,  0.  , 0.  ,   0. 
HII384  ,     [OII], 7330  ,  0.  , 0.  ,   0. 
HII384  ,   [ArIII], 7751  ,  0.  , 0.  ,   0. 
HII384  ,    [SIII], 9069  , 29.7 , 6.3 ,   9.1
HII403  ,     [OII], 3727  ,403.4 , 9.2 , 642.2
HII403  ,       HeI, 3805  ,  0.  , 0.  ,   0. 
HII403  ,        HI, 3835  ,  0.  , 0.  ,   0. 
HII403  ,   [NeIII], 3869  ,  0.  , 0.  ,   0. 
HII403  ,       HeI, 3889  ,  0.  , 0.  ,   0. 
HII403  ,[NeIII]/HI, 3968  ,  0.  , 0.  ,   0. 
HII403  ,     [SII], 4070  ,  3.7 , 2.6 ,   5.2
HII403  ,        HI, 4100  , 18.6 , 3.7 ,  25.4
HII403  ,        HI, 4340  , 39.5 , 4.4 ,  48.9
HII403  ,    [OIII], 4363  , 10.6 , 2.9 ,  13.1
HII403  ,       HeI, 4471  ,  0.  , 0.  ,   0. 
HII403  ,      HeII, 4540  ,  0.  , 0.  ,   0. 
HII403  ,      HeII, 4686  ,  0.  , 0.  ,   0. 
HII403  ,HeI/[ArIV], 4712  ,  0.  , 0.  ,   0. 
HII403  ,    [ArIV], 4740  ,  0.  , 0.  ,   0. 
HII403  ,        HI, 4861  ,100.  , 5.1 , 100.1
HII403  ,    [OIII], 4959  , 51.2 , 4.8 ,  49.2
HII403  ,    [OIII], 5007  ,145.9 , 4.8 , 137.5
HII403  ,      HeII, 5411  ,  0.  , 0.  ,   0. 
HII403  ,     [NII], 5755  ,  1.7 , 0.7 ,   1.2
HII403  ,       HeI, 5876  , 13.3 , 3.  ,   9.5
HII403  ,      [OI], 6300  ,  0.  , 0.  ,   0. 
HII403  ,    [SIII], 6312  ,  0.  , 0.  ,   0. 
HII403  ,      [OI], 6363  ,  0.  , 0.  ,   0. 
HII403  ,     [NII], 6548  , 58.4 , 4.1 ,  35.5
HII403  ,        HI, 6563  ,481.8 , 8.8 , 291.5
HII403  ,     [NII], 6584  ,174.6 , 5.4 , 105.1
HII403  ,       HeI, 6678  ,  0.  , 0.  ,   0. 
HII403  ,     [SII], 6717  , 87.3 , 4.1 ,  51. 
HII403  ,     [SII], 6731  , 59.8 , 4.1 ,  34.8
HII403  ,       HeI, 6891  ,  0.  , 0.  ,   0. 
HII403  ,     [ArV], 7005  ,  0.  , 0.  ,   0. 
HII403  ,       HeI, 7065  ,  0.  , 0.  ,   0. 
HII403  ,   [ArIII], 7135  , 15.5 , 3.1 ,   8.2
HII403  ,     [OII], 7320  ,  0.  , 0.  ,   0. 
HII403  ,     [OII], 7330  ,  0.  , 0.  ,   0. 
HII403  ,   [ArIII], 7751  ,  0.  , 0.  ,   0. 
